# Fix print output for fix stress_curve
1 0 0
1.00772413233437 0.00772413233436997 0.00081469011082028
1.01542580996953 0.0154258099695299 0.00161956865578305
1.02309806331616 0.0230980633161599 0.00239986603141729
1.03074180201906 0.03074180201906 0.00317159488977623
1.03835786892067 0.0383578689206701 0.0039233486884111
1.04594707736645 0.0459470773664501 0.00466216532874944
1.05351026786052 0.0535102678605199 0.00538627171875199
1.06104816583593 0.0610481658359301 0.00609543963692465
1.06856152929059 0.0685615292905899 0.00679186819768524
1.07605104512977 0.07605104512977 0.00747393072874415
