-1.000000000000000000e+00 -1.000000000000000000e+00 -2.972195131850964737e-18 -1.770184118177739937e-15 8.602979947329825183e-02 6.243616625478771998e-02 6.243616625478298765e-02 2.171585534758004032e-01
-9.607843137254902244e-01 -1.000000000000000000e+00 9.089792293488063880e-19 6.733683577760245229e-19 7.505738804931330610e-02 5.100948577057047573e-02 5.100948577057123901e-02 1.232692032841160579e-01
-9.215686274509804488e-01 -1.000000000000000000e+00 1.298558494179539039e-17 4.426624492781952360e-18 6.046458334521677414e-02 4.155396656783073156e-02 4.155396656783062054e-02 1.140582425710695708e-01
-8.823529411764705621e-01 -1.000000000000000000e+00 5.655166347353051283e-18 3.676565296464021877e-18 5.584562567775548658e-02 3.697786729751422613e-02 3.697786729751421919e-02 1.032272405721256919e-01
-8.431372549019607865e-01 -1.000000000000000000e+00 5.415712860112268861e-20 -1.492696951551941568e-19 5.324836688701341247e-02 3.359110755305688700e-02 3.359110755305692170e-02 9.878904084858203261e-02
-8.039215686274510109e-01 -1.000000000000000000e+00 5.041721310198497928e-18 1.523947296127793550e-15 5.181466637425959088e-02 3.094253884064036147e-02 3.094253884063799531e-02 9.617822387333810341e-02
-7.647058823529411242e-01 -1.000000000000000000e+00 4.314427319910235585e-18 3.277875888599412474e-18 5.106535832882835857e-02 2.870432725405497321e-02 2.870432725405412319e-02 9.480503387552474681e-02
-7.254901960784313486e-01 -1.000000000000000000e+00 4.325507905647037807e-18 3.504469915001502533e-18 5.071627282719524954e-02 2.671072831669196387e-02 2.671072831668984404e-02 9.417088744489107710e-02
-6.862745098039215730e-01 -1.000000000000000000e+00 4.685028549872416037e-17 2.449925474562433997e-17 5.062153406263707883e-02 2.487532730780108586e-02 2.487532730780269916e-02 9.400146172359706565e-02
-6.470588235294116863e-01 -1.000000000000000000e+00 3.462795475503887553e-18 3.230904276824678642e-18 5.068915412302298779e-02 2.314740161374526095e-02 2.314740161375041308e-02 9.413082282835831538e-02
-6.078431372549020217e-01 -1.000000000000000000e+00 3.214998259887637593e-18 3.238244669954741883e-18 5.086013933434722911e-02 2.149658142119806326e-02 2.149658142118254442e-02 9.445057504288568995e-02
-5.686274509803921351e-01 -1.000000000000000000e+00 2.977392333954693220e-18 3.250641082247439432e-18 5.109496605712200712e-02 1.990384695610435475e-02 1.990384695619239891e-02 9.488800242839234844e-02
-5.294117647058823595e-01 -1.000000000000000000e+00 2.967498877574918043e-18 1.581024997328570013e-16 5.136633887130404030e-02 1.835683263663671558e-02 1.835683263663452289e-02 9.539279036970349512e-02
-4.901960784313725839e-01 -1.000000000000000000e+00 2.726269643606090534e-18 3.545722307181805927e-18 5.165501378313393926e-02 1.684718511829111365e-02 1.684718511829099916e-02 9.592940201086579133e-02
-4.509803921568626972e-01 -1.000000000000000000e+00 -4.007857750319387564e-17 1.939461910085236152e-17 5.194721084394784971e-02 1.536900968633131935e-02 1.536900968633148068e-02 9.647236416305454698e-02
-4.117647058823529216e-01 -1.000000000000000000e+00 4.185167756957356136e-20 6.636341036256329060e-20 5.223295848550972564e-02 1.391793164305091257e-02 1.391793164305084839e-02 9.700322883290533882e-02
-3.725490196078431460e-01 -1.000000000000000000e+00 1.192382396965284759e-16 3.601800257236006769e-18 5.250499262637380038e-02 1.249051405982868485e-02 1.249051405982870740e-02 9.750854924420088166e-02
-3.333333333333333703e-01 -1.000000000000000000e+00 1.810457202834113355e-18 3.618860545180640247e-18 5.275800285929230227e-02 1.108389071382341780e-02 1.108389071382340739e-02 9.797849092727389797e-02
-2.941176470588234837e-01 -1.000000000000000000e+00 1.472827787688577687e-18 -3.628095725345190378e-17 5.298810375622150376e-02 9.695532864205923598e-03 9.695532864205901047e-03 9.840585604302042044e-02
