# Fix print output for fix stress_curve
1 0 0
1.01091825832799 0.0109182583279901 0.000790875882438845
1.02179498846345 0.0217949884634501 0.00157698132098285
1.03262170722663 0.0326217072266299 0.00233662784554593
1.04340074966267 0.04340074966267 0.00307222216320135
1.05413433703591 0.05413433703591 0.00378855759108305
1.06482448864528 0.06482448864528 0.00448698008021129
1.07547309247216 0.0754730924721601 0.00516767905125686
1.08608191123477 0.0860819112347699 0.0058308980598709
1.09665259796017 0.09665259796017 0.00647721835327622
1.10718669246888 0.10718669246888 0.00710729942863672
