0.000000000000000000e+00 0.000000000000000000e+00 -5.306643176184620532e-19 -3.592940142368788141e-19 3.568838023485594868e-01 1.633570244862393994e-01 1.633570244862393994e-01 4.902269010397085625e-01
3.846153846153846367e-02 0.000000000000000000e+00 -7.568506300212884270e-19 -5.353641914804511624e-19 9.988351927124794472e-02 7.828303793997845594e-02 7.828303793997845594e-02 1.573668956485506920e-01
7.692307692307692735e-02 0.000000000000000000e+00 -2.634678703470950223e-19 -1.280919020629714565e-19 9.445293004662455583e-02 5.772656181416736809e-02 5.772656181416736809e-02 1.442133792033310213e-01
1.153846153846153910e-01 0.000000000000000000e+00 -3.062334673561882141e-19 -1.583779556360977943e-19 9.014012419895341133e-02 4.736755402406798293e-02 4.736755402406798293e-02 1.346255423908877813e-01
1.538461538461538547e-01 0.000000000000000000e+00 -2.097561830080637164e-19 -1.112213886767416320e-19 8.821113783016744370e-02 4.098297079299626638e-02 4.098297079299626638e-02 1.323018945132496405e-01
1.923076923076923184e-01 0.000000000000000000e+00 -1.096344804123686818e-19 -8.315179442778695666e-20 8.705876487965553967e-02 3.522806816736245850e-02 3.522806816736245850e-02 1.302147842694953983e-01
2.307692307692307820e-01 0.000000000000000000e+00 -1.542737117367992380e-19 -1.051509313330259471e-19 8.660663671280346976e-02 3.031547083232846371e-02 3.031547083232846371e-02 1.298707203093975304e-01
2.692307692307692180e-01 0.000000000000000000e+00 -1.593084942338123372e-19 -1.395981679711202999e-19 8.653472238331512412e-02 2.554265944811409672e-02 2.554265944811409672e-02 1.297074090967557658e-01
3.076923076923077094e-01 0.000000000000000000e+00 -1.104450543155457057e-19 -1.039370805375012762e-19 8.666224487820589628e-02 2.110154390615863115e-02 2.110154390615863115e-02 1.299826321258386042e-01
3.461538461538461453e-01 0.000000000000000000e+00 -1.055558501214964508e-19 -1.391837717515126999e-19 8.686081804639159132e-02 1.672233971441087347e-02 1.672233971441087347e-02 1.303086048080336623e-01
3.846153846153846367e-01 0.000000000000000000e+00 -7.110272894845367701e-20 -1.040088159764422216e-19 8.708482357537108975e-02 1.249027547872852938e-02 1.249027547872852938e-02 1.306284991225541425e-01
4.230769230769230727e-01 0.000000000000000000e+00 -5.515587591770975716e-20 -1.394388200762152025e-19 8.725532583859973990e-02 8.285845702804472621e-03 8.285845702804472621e-03 1.309451921846622180e-01
4.615384615384615641e-01 0.000000000000000000e+00 -1.832491695350628378e-20 -1.043590623617431978e-19 8.738414647562620097e-02 4.138986767179496894e-03 4.138986767179496894e-03 1.310818286835360447e-01
5.000000000000000000e-01 0.000000000000000000e+00 -3.061314177868733430e-20 -1.042932415219934721e-19 8.741409231546634628e-02 -7.719168438399564365e-15 -7.719168438399564365e-15 1.311956653312148779e-01
5.384615384615384359e-01 0.000000000000000000e+00 2.964635922092922973e-21 -1.044413384114279776e-19 8.738414647562545157e-02 -4.138986767194001784e-03 -4.138986767194001784e-03 1.310818286835349622e-01
5.769230769230768718e-01 0.000000000000000000e+00 3.030307694999727560e-20 -9.435056097111208606e-20 8.725532583859813007e-02 -8.285845702819458897e-03 -8.285845702819458897e-03 1.309451921846601641e-01
6.153846153846154188e-01 0.000000000000000000e+00 3.971966439140539239e-20 -1.043315971515899177e-19 8.708482357536927176e-02 -1.249027547874250257e-02 -1.249027547874250257e-02 1.306284991225512560e-01
