1 1 0 0 0 0 0 0 0.0261533 0.0434888 0.0133695 16 -0.00277919 0.0234814 0.018578
2 1 0.04 0 0 0 0 0 0.0206291 0.0370526 0.011558 20 -0.00371911 0.0207991 0.0160228
3 1 0.08 0 0 0 0 0 0.018248 0.0328254 0.00980759 24 -0.00326346 0.0182583 0.0136152
4 1 0.12 0 0 0 0 0 0.0173866 0.0303397 0.00833234 27 -0.00253071 0.0164245 0.0115923
5 1 0.16 0 0 0 0 0 0.0171125 0.029045 0.00711889 28 -0.00199247 0.0153417 0.00991972
27 1 0.00193541 0.0409977 0 5.46327e-05 3.26036e-05 0 0.00495352 0.0285714 0.0099732 20 -0.0120066 0.022381 0.013478
28 1 0.041466 0.0407805 0 4.06134e-05 2.4374e-05 0 0.0126472 0.0321427 0.00949955 25 -0.00757518 0.0209284 0.0130105
29 1 0.0811665 0.0406613 0 2.98917e-05 1.8797e-05 0 0.0137069 0.0309062 0.0086161 30 -0.00595727 0.0191136 0.0118611
30 1 0.120964 0.040599 0 2.38891e-05 1.42455e-05 0 0.0140863 0.0294535 0.00766516 34 -0.00478322 0.0175149 0.0105958
31 1 0.160814 0.0405703 0 1.90966e-05 1.11356e-05 0 0.014515 0.0285833 0.00673705 35 -0.00390143 0.0164173 0.00934145
53 1 0.00310813 0.0818915 0 9.24503e-05 6.41694e-05 0 0.00300216 0.0274747 0.00785448 24 -0.0129422 0.0223458 0.0105019
54 1 0.0426016 0.0815818 0 7.6807e-05 4.62657e-05 0 0.00759688 0.0294144 0.00781504 30 -0.0102026 0.0213308 0.0105732
55 1 0.0821886 0.0813758 0 6.29546e-05 3.57237e-05 0 0.00920738 0.0290506 0.00739354 36 -0.00863749 0.0200122 0.0100696
56 1 0.121856 0.081255 0 5.23748e-05 2.45989e-05 0 0.0102437 0.0283683 0.00686095 41 -0.00736292 0.0187435 0.00940111
57 1 0.161581 0.0811889 0 4.57092e-05 1.89947e-05 0 0.0112716 0.0280337 0.00624325 42 -0.00629001 0.017788 0.00859618
79 1 0.00415284 0.122798 0 0.000134227 9.67554e-05 0 0.000763197 0.0264789 0.00604783 27 -0.0141723 0.0226245 0.00796059
80 1 0.0436059 0.122444 0 0.000115523 7.84139e-05 0 0.00454511 0.0283653 0.00623063 34 -0.0120922 0.0220626 0.00831271
81 1 0.083123 0.122188 0 0.000100836 6.2959e-05 0 0.00624844 0.0286165 0.00612237 41 -0.0108083 0.0212602 0.00823625
82 1 0.122699 0.122022 0 8.71484e-05 4.99014e-05 0 0.00753861 0.028529 0.00593024 46 -0.00966952 0.0203938 0.00804313
83 1 0.162325 0.121921 0 7.36452e-05 4.26625e-05 0 0.00876603 0.0285374 0.0055932 47 -0.00863314 0.0196428 0.00763669
