1 1 0 0 0 0 0 0 0.0130743 0.021905 0.00661405 16 -0.00138097 0.0114627 0.00921551
2 1 0.04 0 0 0 0 0 0.0102499 0.0185324 0.00571227 20 -0.0018405 0.0101195 0.00795004
3 1 0.08 0 0 0 0 0 0.00899515 0.0162768 0.00485646 24 -0.00160963 0.00884775 0.00676431
4 1 0.12 0 0 0 0 0 0.00852101 0.0149407 0.00413995 27 -0.00124415 0.00793528 0.00577303
5 1 0.16 0 0 0 0 0 0.00836331 0.0142477 0.00355018 28 -0.000978092 0.0074053 0.00495478
27 1 0.000958923 0.0405023 0 0.00018089 9.34953e-05 0 0.00253209 0.0143514 0.00487238 20 -0.00594615 0.0109105 0.00669383
28 1 0.0407259 0.0403874 0 0.000133233 8.1742e-05 0 0.00628434 0.0160281 0.00468221 25 -0.00374314 0.0101832 0.00647722
29 1 0.0805783 0.0403247 0 0.00010261 7.56698e-05 0 0.00675342 0.0153127 0.00426537 30 -0.00294049 0.00927499 0.00591643
30 1 0.120479 0.0402923 0 7.98344e-05 6.57915e-05 0 0.00690644 0.0145159 0.0038118 34 -0.00235586 0.00847923 0.0052988
31 1 0.160406 0.0402775 0 6.41638e-05 6.45676e-05 0 0.00709806 0.0140391 0.00336478 35 -0.00191979 0.00794066 0.00468489
53 1 0.00154255 0.0809444 0 0.000281395 0.000186856 0 0.00158275 0.0137552 0.00383533 24 -0.00638721 0.0108907 0.00524133
54 1 0.0412923 0.0807827 0 0.000223417 0.000160894 0 0.00377526 0.0146297 0.00384656 30 -0.00504525 0.0103804 0.00528871
55 1 0.0810885 0.0806752 0 0.000180292 0.000142966 0 0.00452431 0.0143744 0.00365951 36 -0.00427171 0.00971942 0.00504905
56 1 0.120925 0.0806128 0 0.000146662 0.000135255 0 0.00501187 0.0139812 0.00341615 41 -0.00363696 0.00908794 0.00472833
57 1 0.16079 0.0805793 0 0.000116949 0.00012279 0 0.00550349 0.01378 0.00312539 42 -0.00310627 0.00861955 0.00433677
79 1 0.00206744 0.121393 0 0.000354321 0.000275342 0 0.000454155 0.0132091 0.00295584 27 -0.00700664 0.0110303 0.00400785
80 1 0.0417971 0.121208 0 0.000299911 0.000254572 0 0.00225541 0.0140788 0.00307204 34 -0.00599161 0.0107453 0.00419463
81 1 0.0815586 0.121074 0 0.000251202 0.000233568 0 0.00306015 0.0141519 0.00303857 41 -0.00535863 0.0103414 0.00416698
82 1 0.121349 0.120988 0 0.000208961 0.00021572 0 0.00367926 0.0140713 0.00296422 46 -0.0047924 0.00990983 0.00408242
83 1 0.161165 0.120937 0 0.000173608 0.000208169 0 0.00427079 0.0140486 0.00281335 47 -0.00428061 0.00954221 0.00388802
105 1 0.00252384 0.161839 0 0.000408666 0.000358005 0 -0.000418474 0.0127451 0.00222295 28 -0.00745957 0.0111032 0.00298683
106 1 0.0422405 0.161649 0 0.000354553 0.000339522 0 0.00130827 0.0138173 0.00238886 35 -0.00662119 0.0110371 0.00323793
107 1 0.0819784 0.161504 0 0.000301924 0.000317549 0 0.00219891 0.0142414 0.00244961 42 -0.00611462 0.0108895 0.0033385
108 1 0.121736 0.161404 0 0.000254995 0.000301149 0 0.00283525 0.0144171 0.00247969 47 -0.00567951 0.0106723 0.00339759
109 1 0.161514 0.161339 0 0.000213084 0.000286534 0 0.00341572 0.0145392 0.00243291 48 -0.00526014 0.0104392 0.0033481
6 1 0.2 0 0 0 0 0 0.00830484 0.0139032 0.00304049 28 -0.00082705 0.00712428 0.00424547
7 1 0.24 0 0 0 0 0 0.00829299 0.0137408 0.00257918 28 -0.000740799 0.0069771 0.00360232
8 1 0.28 0 0 0 0 0 0.00830442 0.0136736 0.0021488 28 -0.000689562 0.00690118 0.00300168
9 1 0.32 0 0 0 0 0 0.00832574 0.0136546 0.00173864 28 -0.000657944 0.00686345 0.00242895
32 1 0.200346 0.0402709 0 5.32452e-05 6.47787e-05 0 0.00722152 0.0137636 0.00292534 35 -0.00165563 0.00761764 0.0040769
33 1 0.240293 0.0402677 0 4.40639e-05 6.17331e-05 0 0.00731259 0.013623 0.00250082 35 -0.00149569 0.00743157 0.00348717
34 1 0.280244 0.0402665 0 3.66832e-05 6.44633e-05 0 0.00738385 0.0135592 0.00209203 35 -0.00139646 0.00732537 0.00291811
35 1 0.320197 0.040266 0 3.08347e-05 6.77279e-05 0 0.00744315 0.0135408 0.00169629 35 -0.00133351 0.00726707 0.00236665
58 1 0.200674 0.0805614 0 9.63033e-05 0.000117767 0 0.00583901 0.0136558 0.00278026 42 -0.00275038 0.00830772 0.00386382
59 1 0.24057 0.0805519 0 7.83701e-05 0.00011622 0 0.00607222 0.0135948 0.00241093 42 -0.00251659 0.00811022 0.0033537
60 1 0.280474 0.0805472 0 6.15066e-05 0.000115834 0 0.00623922 0.0135763 0.00203487 42 -0.00236296 0.00798894 0.00283225
61 1 0.320384 0.080545 0 4.98252e-05 0.000112135 0 0.00636198 0.0135837 0.00165942 42 -0.00226156 0.00791692 0.00231059
84 1 0.201 0.120907 0 0.000138982 0.000199961 0 0.00470977 0.0140311 0.00256945 47 -0.00389949 0.00926572 0.00355879
85 1 0.240848 0.12089 0 0.000112599 0.000195218 0 0.00503265 0.0140326 0.00226913 47 -0.00362673 0.00907249 0.00314722
86 1 0.280706 0.120881 0 9.24842e-05 0.000195957 0 0.00527091 0.0140523 0.00193912 47 -0.00343546 0.00894431 0.00269195
87 1 0.320571 0.120876 0 7.17146e-05 0.000199434 0 0.00544713 0.0140831 0.00159485 47 -0.0033029 0.00886258 0.00221535
110 1 0.201307 0.161299 0 0.000177096 0.000273728 0 0.00387171 0.0146126 0.00228111 48 -0.00491725 0.0102339 0.00314824
111 1 0.241113 0.161275 0 0.000143836 0.000265351 0 0.00422558 0.0146703 0.00205492 48 -0.00465121 0.0100735 0.00284142
112 1 0.28093 0.161261 0 0.000116421 0.000262055 0 0.00449797 0.0147256 0.0017819 48 -0.00445222 0.00995796 0.002467
113 1 0.320753 0.161253 0 9.19037e-05 0.000261575 0 0.00470472 0.0147789 0.00148094 48 -0.00430733 0.00987918 0.00205208
10 1 0.36 0 0 0 0 0 0.00834948 0.0136591 0.00134173 28 -0.000638091 0.00684647 0.00187456
11 1 0.4 0 0 0 0 0 0.0083718 0.0136734 0.000953245 28 -0.00062564 0.00684058 0.00133186
12 1 0.44 0 0 0 0 0 0.00838813 0.0136867 0.00056996 28 -0.000618308 0.00683915 0.00079639
13 1 0.48 0 0 0 0 0 0.00839606 0.0136937 0.000189662 28 -0.000614983 0.00683898 0.000265026
