# Fix print output for fix stress_curve
1 0 0
1.01091825832799 0.0109182583279901 0.000790875882438623
1.02179498846344 0.0217949884634401 0.00157698132098264
1.03262170722662 0.0326217072266199 0.00233662784554577
1.04340074966267 0.04340074966267 0.00307222216320136
1.05413433703591 0.05413433703591 0.00378855759108288
1.06482448864528 0.06482448864528 0.00448698008021123
1.07547309247216 0.0754730924721601 0.00516767905125685
1.08608191123476 0.0860819112347599 0.00583089805987072
1.09665259796016 0.09665259796016 0.00647721835327608
1.10718669246888 0.10718669246888 0.0071072994286361
