0.000000000000000000e+00 0.000000000000000000e+00 -4.082198755628665044e-19 -2.750896945907411619e-19 2.740078461536134546e-01 1.249968712848256724e-01 1.249968712848256724e-01 3.761720720392044415e-01
3.846153846153846367e-02 0.000000000000000000e+00 -5.806859112789545807e-19 -4.121296012017443481e-19 7.480148469609629314e-02 6.026089650491447958e-02 6.026089650491447958e-02 1.176086147488675793e-01
7.692307692307692735e-02 0.000000000000000000e+00 -2.085943748547026383e-19 -9.401596634569868784e-20 6.979212918399890775e-02 4.541296992321985915e-02 4.541296992321985915e-02 1.066136785138421250e-01
1.153846153846153910e-01 0.000000000000000000e+00 -2.469364908156057402e-19 -1.152867666292791155e-19 6.610292545487114757e-02 3.835841362404152077e-02 3.835841362404152077e-02 9.851350266537053924e-02
1.538461538461538547e-01 0.000000000000000000e+00 -1.710699637055276120e-19 -8.051828811929445828e-20 6.441621275110633038e-02 3.429698001169271399e-02 3.429698001169271399e-02 9.659522402407319519e-02
1.923076923076923184e-01 0.000000000000000000e+00 -9.711245270421200120e-20 -6.007252480460190861e-20 6.353586574591528480e-02 3.070052700849785002e-02 3.070052700849785002e-02 9.489615107134811989e-02
2.307692307692307820e-01 0.000000000000000000e+00 -1.350699180828594009e-19 -7.565599288685153694e-20 6.327523108753362047e-02 2.779735173958498493e-02 2.779735173958498493e-02 9.486803833119060447e-02
2.692307692307692180e-01 0.000000000000000000e+00 -1.523889320498436992e-19 -1.005910545913189652e-19 6.347825207291690752e-02 2.504855751898803565e-02 2.504855751898803565e-02 9.500216454118817766e-02
3.076923076923077094e-01 0.000000000000000000e+00 -1.087033917573773808e-19 -7.477153765554542150e-20 6.391754570615179598e-02 2.275071091415184141e-02 2.275071091415184141e-02 9.584112496971745887e-02
3.461538461538461453e-01 0.000000000000000000e+00 -1.233084292772521877e-19 -1.006961952187794826e-19 6.469768463330509423e-02 2.064740643001899273e-02 2.064740643001899273e-02 9.675642482823086643e-02
3.846153846153846367e-01 0.000000000000000000e+00 -8.785120622575589508e-20 -7.495086262074665847e-20 6.565711129619983266e-02 1.914736397989268493e-02 1.914736397989268493e-02 9.839282959292817987e-02
4.230769230769230727e-01 0.000000000000000000e+00 -1.028217224210776196e-19 -1.017399713355458614e-19 6.740532203377255782e-02 1.813178464965582368e-02 1.813178464965582368e-02 1.001303203347590209e-01
4.615384615384615641e-01 0.000000000000000000e+00 -7.250716654241858191e-20 -7.745364395439778971e-20 6.956612557160564425e-02 1.866869001186486840e-02 1.866869001186486840e-02 1.044026987392852462e-01
5.000000000000000000e-01 0.000000000000000000e+00 -7.093848654634335768e-20 -7.591599680990384881e-20 7.607747542954737541e-02 2.119847989958253270e-02 2.119847989958253270e-02 1.101184738822937603e-01
5.384615384615384359e-01 0.000000000000000000e+00 -8.132981531229915529e-20 -8.824571974325437365e-20 1.218877782405450305e-01 2.912101948928015258e-02 2.912101948928015258e-02 1.795291808517210930e-01
5.769230769230768718e-01 0.000000000000000000e+00 3.742973530316350480e-20 -1.493401475287838335e-19 1.150325459915852166e-01 1.333808363369910766e-02 1.333808363369910766e-02 1.746261151814638424e-01
6.153846153846154188e-01 0.000000000000000000e+00 -2.252896593214276159e-20 -7.318714671300010865e-20 1.174006262068817974e-01 3.328375905364299760e-03 3.328375905364299760e-03 1.763332418783747357e-01
6.538461538461538547e-01 0.000000000000000000e+00 -1.553881755279245940e-20 -1.197855942704806016e-19 1.183523549105389150e-01 -5.902318281582003522e-03 -5.902318281582003522e-03 1.781049676417863215e-01
6.923076923076922906e-01 0.000000000000000000e+00 1.750990006925486512e-20 -7.299780900958370578e-20 1.191691120709367918e-01 -1.420300386898334759e-02 -1.420300386898334759e-02 1.787911386487078258e-01
7.307692307692307265e-01 0.000000000000000000e+00 4.819051058503869031e-20 -1.200536359183161227e-19 1.195659194441564682e-01 -2.229048061644575349e-02 -2.229048061644575349e-02 1.794839811870873048e-01
7.692307692307692735e-01 0.000000000000000000e+00 5.329308463705069344e-20 -7.339372715019084035e-20 1.200954329837450180e-01 -3.040177252501006719e-02 -3.040177252501006719e-02 1.801188147207069268e-01
8.076923076923077094e-01 0.000000000000000000e+00 6.599483010175766447e-20 -6.073099748249166547e-20 1.208031670357287979e-01 -3.860368416816278847e-02 -3.860368416816278847e-02 1.809523695555221023e-01
8.461538461538461453e-01 0.000000000000000000e+00 9.039309192593078612e-20 -7.497637416514686468e-20 1.222724572561684209e-01 -4.781358258644143738e-02 -4.781358258644143738e-02 1.834245228667306105e-01
