1 1 0 0 0 0 0 0 0.0892544 0.140726 0.0507421 16 -0.00919762 0.0892675 0.0696656
2 1 0.04 0 0 0 0 0 0.0714277 0.121633 0.0448381 20 -0.0123454 0.0788307 0.0610525
3 1 0.08 0 0 0 0 0 0.0637751 0.109359 0.0388676 24 -0.0108053 0.068838 0.0531154
4 1 0.12 0 0 0 0 0 0.0609658 0.102124 0.0338402 27 -0.00829125 0.0614546 0.0465391
5 1 0.16 0 0 0 0 0 0.060033 0.0983338 0.0298128 28 -0.00638567 0.0568719 0.041197
14 1 0.00712831 0.0432831 0 0.000111336 4.51583e-05 0 0.0187279 0.0942007 0.0408974 20 -0.0398206 0.0844967 0.0515133
15 1 0.0455625 0.0426479 0 8.85351e-05 3.87631e-05 0 0.0450149 0.107008 0.0382354 25 -0.0251714 0.0785787 0.0501164
16 1 0.0845598 0.0422799 0 7.33473e-05 3.52184e-05 0 0.0487738 0.103657 0.0349158 30 -0.0196624 0.0713416 0.0464827
17 1 0.123887 0.0420773 0 6.26746e-05 3.31746e-05 0 0.0500913 0.0993891 0.0315345 34 -0.0156115 0.064906 0.0425108
18 1 0.163401 0.0419785 0 5.39698e-05 3.13252e-05 0 0.0516223 0.0969174 0.0283738 35 -0.0124802 0.0603357 0.038615
27 1 0.0116728 0.0864101 0 0.000184162 9.30982e-05 0 0.0118478 0.0919097 0.0332248 24 -0.0432211 0.0836374 0.0404687
28 1 0.0499579 0.0854164 0 0.000157945 8.19296e-05 0 0.0282551 0.0990199 0.0325187 30 -0.0337619 0.0794337 0.041064
29 1 0.0885759 0.084747 0 0.000136904 7.40908e-05 0 0.0338843 0.0980915 0.03077 36 -0.0283578 0.0740528 0.0396506
30 1 0.127476 0.0843435 0 0.000118643 6.87057e-05 0 0.0374189 0.0960381 0.028742 41 -0.0239181 0.0688548 0.0377194
31 1 0.166584 0.0841142 0 0.000104421 6.62879e-05 0 0.0410706 0.0952327 0.0265503 42 -0.0200825 0.064845 0.0353634
40 1 0.0157213 0.129566 0 0.000246907 0.00014138 0 0.00401769 0.0892856 0.0265873 27 -0.0471753 0.0838167 0.0309453
41 1 0.0538718 0.128392 0 0.000219019 0.000127725 0 0.0177794 0.0960383 0.0268326 34 -0.0398447 0.0813475 0.0325238
42 1 0.0922588 0.127537 0 0.000193778 0.000118059 0 0.0238018 0.0969281 0.0262034 41 -0.035318 0.0779129 0.0325589
43 1 0.13086 0.126974 0 0.000171714 0.000111218 0 0.02828 0.0966652 0.0253234 46 -0.0312872 0.0742462 0.0322303
44 1 0.169647 0.126623 0 0.00015191 0.000106018 0 0.032729 0.09694 0.0240345 47 -0.0275354 0.071052 0.0312077
53 1 0.0192275 0.172712 0 0.000299921 0.000190553 0 -0.00229273 0.0866738 0.0207579 28 -0.0499441 0.0835366 0.0229743
54 1 0.0572959 0.171486 0 0.000270533 0.000175962 0 0.0110027 0.0946662 0.0214816 35 -0.0437756 0.0827439 0.0249547
55 1 0.0955298 0.170542 0 0.00024345 0.00016468 0 0.0176386 0.0977118 0.0215742 42 -0.0400597 0.0812677 0.0258329
56 1 0.13392 0.169877 0 0.000218131 0.000157165 0 0.0223004 0.099008 0.0214473 47 -0.0368708 0.0792586 0.0264438
57 1 0.172458 0.169433 0 0.000194101 0.000151329 0 0.0267532 0.100163 0.0208536 48 -0.0337212 0.0771406 0.0263565
6 1 0.2 0 0 0 0 0 0.0596935 0.0964475 0.0264821 28 -0.00521851 0.0541624 0.0366987
7 1 0.24 0 0 0 0 0 0.0597206 0.0956641 0.0236085 28 -0.00446486 0.0525363 0.0327744
8 1 0.28 0 0 0 0 0 0.0600198 0.0955542 0.0210653 28 -0.0039274 0.0515588 0.0292798
9 1 0.32 0 0 0 0 0 0.0605364 0.0958935 0.0187797 28 -0.00350637 0.0510027 0.026128
19 1 0.203015 0.0419297 0 4.74723e-05 3.06123e-05 0 0.0527341 0.095577 0.0254451 35 -0.0104421 0.0573645 0.0348323
20 1 0.242689 0.0419058 0 4.1737e-05 3.0171e-05 0 0.0536939 0.0950408 0.0227439 35 -0.00906338 0.0554484 0.0312517
21 1 0.282404 0.0418964 0 3.57789e-05 2.9631e-05 0 0.0546496 0.0950675 0.0202492 35 -0.00806134 0.0542177 0.0278974
22 1 0.322153 0.0418966 0 3.17899e-05 2.89759e-05 0 0.0556541 0.0954986 0.0179268 35 -0.00728712 0.0534541 0.0247483
32 1 0.205838 0.0839841 0 9.12236e-05 6.42394e-05 0 0.043796 0.0949215 0.0241761 42 -0.0173417 0.0619928 0.032512
33 1 0.245193 0.0839103 0 7.97639e-05 6.18608e-05 0 0.0459469 0.095028 0.0217675 42 -0.0153645 0.0600151 0.0294611
34 1 0.28462 0.0838708 0 6.954e-05 6.05841e-05 0 0.0477775 0.0954776 0.0194056 42 -0.0138892 0.0586732 0.0263849
35 1 0.324103 0.0838542 0 6.03246e-05 5.95746e-05 0 0.0494021 0.0961891 0.0171138 42 -0.0127661 0.0578034 0.0233505
45 1 0.208584 0.126406 0 0.000133892 0.000102495 0 0.0362935 0.0973421 0.0222726 47 -0.0245874 0.0685271 0.0293133
46 1 0.247633 0.126274 0 0.000117308 0.000100175 0 0.039192 0.0979211 0.0202463 47 -0.0223107 0.0666325 0.0268959
47 1 0.28677 0.126197 0 0.00010306 9.80247e-05 0 0.0416124 0.0986764 0.0181017 47 -0.0205534 0.0652715 0.0242109
48 1 0.325974 0.126158 0 8.85735e-05 9.60653e-05 0 0.043638 0.0995602 0.0159146 47 -0.0192178 0.0643516 0.0213986
58 1 0.211126 0.169142 0 0.000172159 0.000146528 0 0.0304972 0.101135 0.0196649 48 -0.0310326 0.0752276 0.0252864
59 1 0.249901 0.168955 0 0.000151758 0.000142734 0 0.0336435 0.102079 0.01807 48 -0.0288216 0.0736554 0.0235214
60 1 0.288763 0.168839 0 0.000132 0.000139139 0 0.0362853 0.103048 0.0162314 48 -0.0270496 0.0724519 0.0213221
61 1 0.327693 0.168777 0 0.000113625 0.000135189 0 0.0384488 0.104021 0.0142558 48 -0.0256855 0.071599 0.0188651
10 1 0.36 0 0 0 0 0 0.0611546 0.0965023 0.016695 28 -0.00318596 0.0507384 0.0232446
11 1 0.4 0 0 0 0 0 0.0615176 0.0970597 0.0147239 28 -0.00307552 0.0506582 0.0205055
12 1 0.44 0 0 0 0 0 0.0610134 0.0970507 0.0126869 28 -0.0033881 0.0506278 0.0176552
13 1 0.48 0 0 0 0 0 0.0593868 0.0961644 0.010323 28 -0.00415255 0.0504881 0.0143377
23 1 0.36193 0.0419038 0 2.74386e-05 2.90371e-05 0 0.0565983 0.096155 0.0157244 35 -0.00672055 0.0530297 0.0217414
24 1 0.401737 0.041915 0 2.37385e-05 2.84243e-05 0 0.0569985 0.0966422 0.0135481 35 -0.00653617 0.0528515 0.0187445
25 1 0.44156 0.0419273 0 2.1075e-05 2.78087e-05 0 0.0559856 0.0962814 0.011252 35 -0.00707245 0.0528057 0.01555
26 1 0.48134 0.0419283 0 1.73372e-05 2.69847e-05 0 0.0532943 0.0948068 0.00874059 35 -0.00839693 0.0528077 0.0120387
36 1 0.36363 0.0838545 0 5.18833e-05 5.7667e-05 0 0.0507064 0.0969955 0.0148728 42 -0.0119891 0.0573037 0.0203471
37 1 0.403189 0.0838679 0 4.4235e-05 5.68192e-05 0 0.0511245 0.0974562 0.0126235 42 -0.0117769 0.0570999 0.0172933
38 1 0.442755 0.0838894 0 3.76008e-05 5.6354e-05 0 0.0497098 0.0968517 0.0102757 42 -0.012509 0.0570988 0.0140612
39 1 0.482259 0.0839013 0 2.97336e-05 5.58123e-05 0 0.0462692 0.0949321 0.00778169 42 -0.0141995 0.0571877 0.0106049
49 1 0.365228 0.126149 0 7.58791e-05 9.44021e-05 0 0.0451338 0.100414 0.013706 47 -0.0183239 0.0638049 0.0185067
50 1 0.404516 0.126165 0 6.41312e-05 9.2621e-05 0 0.045533 0.100804 0.011451 47 -0.0180957 0.0635748 0.0155037
51 1 0.443807 0.126201 0 5.23705e-05 9.02093e-05 0 0.0439387 0.100048 0.00909682 47 -0.0188909 0.0635804 0.0123141
