0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00 -2.526441236660029998e-21 1.086699999999999992e-02 1.146364001249024211e-02 -1.086736055111413302e-02 -1.086736055111413302e-02 4.280738055988470014e-02
0.000000000000000000e+00 1.000000000000000000e+00 -5.052882473320059997e-21 2.173399999999999985e-02 2.292728002498048423e-02 -2.173472110222826603e-02 -2.173472110222826603e-02 8.561476111976940029e-02
0.000000000000000000e+00 1.000000000000000000e+00 -7.579323709985091394e-21 3.260099999999999804e-02 3.439092003756647614e-02 -3.260208165335326536e-02 -3.260208165335326536e-02 1.284221416796806903e-01
0.000000000000000000e+00 1.000000000000000000e+00 -1.010576494664011999e-20 4.346799999999999969e-02 4.585456004996096846e-02 -4.346944220445653206e-02 -4.346944220445653206e-02 1.712295222395388006e-01
0.000000000000000000e+00 1.000000000000000000e+00 -1.263220618330846158e-20 5.433500000000000135e-02 5.731820006264316814e-02 -5.433680275559443773e-02 -5.433680275559444467e-02 2.140369027994932782e-01
0.000000000000000000e+00 1.000000000000000000e+00 -1.515864741997018279e-20 6.520199999999999607e-02 6.878184007513295228e-02 -6.520416330670653071e-02 -6.520416330670653071e-02 2.568442833593613805e-01
0.000000000000000000e+00 1.000000000000000000e+00 -1.768508865662882251e-20 7.606899999999999773e-02 8.024548008762916185e-02 -7.607152385782409154e-02 -7.607152385782409154e-02 2.996516639192443043e-01
0.000000000000000000e+00 1.000000000000000000e+00 -2.021152989328023999e-20 8.693599999999999939e-02 9.170912009992193692e-02 -8.693888440891306413e-02 -8.693888440891306413e-02 3.424590444790776012e-01
0.000000000000000000e+00 1.000000000000000000e+00 -2.273797112994292416e-20 9.780300000000000105e-02 1.031727601124356047e-01 -9.780624496002403301e-02 -9.780624496002403301e-02 3.852664250389674638e-01
0.000000000000000000e+00 1.000000000000000000e+00 -2.526441236661692317e-20 1.086700000000000027e-01 1.146364001252863363e-01 -1.086736055111888755e-01 -1.086736055111888893e-01 4.280738055989865565e-01
