-1.000000000000000000e+00 -1.000000000000000000e+00 -4.102597494973136898e-18 -5.162396734862587396e-18 1.187491480718106812e-01 8.618224844210685409e-02 8.618224844210685409e-02 2.997495446887579185e-01
-9.607843137254902244e-01 -1.000000000000000000e+00 1.254687442731313590e-18 9.294676880870201972e-19 1.036036459684187144e-01 7.040970705431899568e-02 7.040970705431899568e-02 1.701516563226615486e-01
-9.215686274509804488e-01 -1.000000000000000000e+00 9.651453629547321992e-18 6.110183803423156451e-18 8.346082177044751582e-02 5.735801035407264714e-02 5.735801035407264714e-02 1.574375300054817461e-01
-8.823529411764705621e-01 -1.000000000000000000e+00 7.805971768686424098e-18 5.074857775562435273e-18 7.708515553214687066e-02 5.104150266522585605e-02 5.104150266522585605e-02 1.424872189734214811e-01
-8.431372549019607865e-01 -1.000000000000000000e+00 7.475447952487527804e-20 -2.060408049445642241e-19 7.350009232598400666e-02 4.636667095758455898e-02 4.636667095758455898e-02 1.363610575808458791e-01
-8.039215686274510109e-01 -1.000000000000000000e+00 6.959217783477333309e-18 4.982953196428756840e-18 7.152111858060665461e-02 4.271078334499493062e-02 4.271078334499493062e-02 1.327572796634980956e-01
-7.647058823529411242e-01 -1.000000000000000000e+00 5.955315155857855021e-18 4.524536516894550189e-18 7.048682938566505629e-02 3.962132224268121589e-02 3.962132224268121589e-02 1.308618301404041451e-01
-7.254901960784313486e-01 -1.000000000000000000e+00 5.970609973749732170e-18 4.837310087894700438e-18 7.000497767642711866e-02 3.686950628052305945e-02 3.686950628052305945e-02 1.299865014886211756e-01
-6.862745098039215730e-01 -1.000000000000000000e+00 5.552007443605110805e-18 4.817524427736411760e-18 6.987420731954475939e-02 3.433605499372439224e-02 3.433605499372439224e-02 1.297526388016494725e-01
-6.470588235294116863e-01 -1.000000000000000000e+00 4.779785785634501274e-18 4.459700391322231487e-18 6.996754503057114882e-02 3.195095465221236414e-02 3.195095465221236414e-02 1.299311992664677062e-01
-6.078431372549020217e-01 -1.000000000000000000e+00 4.437744906432054278e-18 4.469832525023168094e-18 7.020356032176008898e-02 2.967228502040970828e-02 2.967228502040970828e-02 1.303725614839618685e-01
-5.686274509803921351e-01 -1.000000000000000000e+00 4.109771326876815630e-18 4.486943612200364409e-18 7.052769769561625934e-02 2.747379261448262139e-02 2.747379261448262139e-02 1.309763537706972458e-01
-5.294117647058823595e-01 -1.000000000000000000e+00 4.096115134208809225e-18 4.868882117587560962e-18 7.090228058070267847e-02 2.533840890294688716e-02 2.533840890294688716e-02 1.316731255679820245e-01
-4.901960784313725839e-01 -1.000000000000000000e+00 3.763140209249583057e-18 4.894251827346184239e-18 7.130074599682731384e-02 2.325460354954645217e-02 2.325460354954645217e-02 1.324138244376547591e-01
-4.509803921568626972e-01 -1.000000000000000000e+00 3.183338904662242330e-18 4.556024747698040051e-18 7.170407312587670501e-02 2.121423992764510588e-02 2.121423992764510588e-02 1.331632890811678682e-01
-4.117647058823529216e-01 -1.000000000000000000e+00 5.776894851755186765e-20 9.160312463770569733e-20 7.209849795546827145e-02 1.921127952926698218e-02 1.921127952926698218e-02 1.338960552583681463e-01
-3.725490196078431460e-01 -1.000000000000000000e+00 2.806775998028932546e-18 4.971657666191655200e-18 7.247399368685154830e-02 1.724097827331953769e-02 1.724097827331953769e-02 1.345935620375361685e-01
-3.333333333333333703e-01 -1.000000000000000000e+00 2.499020708779595876e-18 4.995206421060511251e-18 7.282323022809328306e-02 1.529937983859446307e-02 1.529937983859446307e-02 1.352422346468897252e-01
-2.941176470588234837e-01 -1.000000000000000000e+00 2.032982130774392443e-18 4.645187103894340857e-18 7.314084442279053522e-02 1.338299373899160677e-02 1.338299373899160677e-02 1.358321377237318162e-01
-2.549019607843137081e-01 -1.000000000000000000e+00 1.599637372205914567e-18 5.053014982194613954e-18 7.342291838073419785e-02 1.148859120167203610e-02 1.148859120167203610e-02 1.363560115001450634e-01
-2.156862745098039325e-01 -1.000000000000000000e+00 1.599637372205914567e-18 5.053014982194613954e-18 7.366660133211110073e-02 9.613077660020745777e-03 9.613077660020745777e-03 1.368085725477406756e-01
-1.764705882352941568e-01 -1.000000000000000000e+00 1.306007015361017782e-18 5.067257297985638940e-18 7.386983315850106924e-02 7.753415803890478970e-03 7.753415803890478970e-03 1.371860022099362086e-01
-1.372549019607842702e-01 -1.000000000000000000e+00 9.394540303316351773e-19 4.702554593299382552e-18 7.403114185669693037e-02 5.906582327298087569e-03 5.906582327298087569e-03 1.374855716560242913e-01
-9.803921568627449457e-02 -1.000000000000000000e+00 7.249489727730544678e-19 5.087441105270637810e-18 7.414949624539830808e-02 4.069547259744733282e-03 4.069547259744733282e-03 1.377053691057650853e-01
-5.882352941176471894e-02 -1.000000000000000000e+00 4.365259167550033364e-19 5.093249942634941157e-18 7.422420125225499821e-02 2.239268430655048069e-03 2.239268430655048069e-03 1.378441058576960476e-01
-1.960784313725494332e-02 -1.000000000000000000e+00 1.488447512600512632e-19 5.096151096724648326e-18 7.425482729722306108e-02 4.126959712734885356e-04 4.126959712734885356e-04 1.379009854523334522e-01
1.960784313725483230e-02 -1.000000000000000000e+00 -1.385900673168523752e-19 5.096126078535770609e-18 7.424116832964430812e-02 -1.413216748261190547e-03 -1.413216748261190547e-03 1.378756259129303441e-01
5.882352941176471894e-02 -1.000000000000000000e+00 -3.946963625482425143e-19 4.715898730758965220e-18 7.418322543189127816e-02 -3.241498457876007717e-03 -3.241498457876007717e-03 1.377680293572970671e-01
9.803921568627460559e-02 -1.000000000000000000e+00 -6.617512479459493280e-19 4.710458161930907232e-18 7.408121487706062491e-02 -5.075143880092753725e-03 -5.075143880092753725e-03 1.375785969246896556e-01
1.372549019607842702e-01 -1.000000000000000000e+00 -9.299381543531512740e-19 4.702337864631423928e-18 7.393560135072850537e-02 -6.917098408158703013e-03 -6.917098408158703013e-03 1.373081903325524544e-01
1.764705882352941568e-01 -1.000000000000000000e+00 -1.199701318345811265e-18 4.691580661789573095e-18 7.374715891672678492e-02 -8.770246132831477359e-03 -8.770246132831477359e-03 1.369582448361033322e-01
2.156862745098038214e-01 -1.000000000000000000e+00 -1.471480213920454301e-18 4.678253481236752659e-18 7.351706443481875741e-02 -1.063740453040581610e-02 -1.063740453040581610e-02 1.365309422967341535e-01
